order_id,session_id,user_id,order_ts,gross_amount,discount_amount,shipping_amount,net_amount,payment_method,revenue_outlier_flag,quantity,product_id,category,rating,total_cost,category_mix,margin_proxy
O0000207,S0002544,U000495,2025-12-21 21:54:50,3700.2,306.45,0.0,3393.75,UPI,0,2,1,Electronics,3.7,1684.7,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1709.05
O0000208,S0002559,U000969,2025-11-01 18:56:57,2435.22,265.79,0.0,2169.43,Wallet,0,3,1,Books,4.0,1316.52,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",852.9099999999999
O0000209,S0002561,U000494,2025-10-23 15:58:25,9323.89,559.58,0.0,8764.31,Card,0,8,4,Books,4.775,5119.95,"{'Beauty': 0, 'Books': 4, 'Electronics': 3, 'Fashion': 1, 'Home': 0, 'Sports': 0}",3644.3599999999997
O0000210,S0002564,,2025-12-23 19:21:01,2083.85,160.49,0.0,1923.36,Wallet,0,1,1,Electronics,3.5,1550.51,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",372.8499999999999
O0000211,S0002572,U001563,2025-12-25 08:54:28,9822.85,503.62,0.0,9319.23,Card,0,7,4,Books,3.95,4947.28,"{'Beauty': 0, 'Books': 2, 'Electronics': 3, 'Fashion': 0, 'Home': 2, 'Sports': 0}",4371.95
O0000212,S0002574,U000740,2025-12-06 02:22:14,2002.05,116.44,0.0,1885.61,Card,0,1,1,Beauty,4.1,1463.06,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",422.54999999999995
O0000213,S0002576,U000392,2025-10-25 15:12:32,10590.6,1150.48,0.0,9440.12,UPI,0,7,4,Home,3.8000000000000003,7127.31,"{'Beauty': 1, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 4, 'Sports': 0}",2312.8100000000004
O0000214,S0002594,U000958,2025-12-09 17:12:47,9715.05,603.13,0.0,9111.92,Wallet,0,6,2,Books,4.45,5614.5,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 0}",3497.42
O0000215,S0002605,U001068,2025-10-25 01:35:24,11550.98,549.78,0.0,11001.2,UPI,0,6,3,Books,3.9666666666666663,6936.7,"{'Beauty': 0, 'Books': 4, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 0}",4064.500000000001
O0000216,S0002614,U000311,2025-11-19 05:11:16,3524.94,286.02,0.0,3238.92,UPI,0,3,1,Fashion,4.2,1644.81,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 0}",1594.1100000000001
O0000217,S0002649,U000994,2026-01-14 13:45:51,2292.21,96.19,0.0,2196.02,Card,0,3,1,Electronics,4.1,1615.62,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",580.4000000000001
O0000218,S0002654,U001347,2025-11-04 04:53:51,5354.52,401.92,0.0,4952.6,COD,0,5,3,Beauty,4.266666666666667,3817.4399999999996,"{'Beauty': 2, 'Books': 1, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 0}",1135.1600000000008
O0000219,S0002701,U002187,2025-10-26 08:23:37,13507.21,712.0,0.0,12795.21,UPI,0,9,4,Sports,4.2,8171.030000000001,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 3, 'Sports': 4}",4624.1799999999985
O0000220,S0002707,U001610,2025-12-13 17:23:58,13563.06,908.37,0.0,12654.69,Wallet,0,6,2,Fashion,4.35,8523.6,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 6, 'Home': 0, 'Sports': 0}",4131.09
O0000221,S0002711,U001593,2025-11-26 02:52:30,13474.32,1282.29,0.0,12192.03,COD,0,9,3,Books,4.033333333333333,7951.950000000001,"{'Beauty': 0, 'Books': 3, 'Electronics': 3, 'Fashion': 3, 'Home': 0, 'Sports': 0}",4240.08
O0000222,S0002731,U000252,2025-10-22 10:11:15,1060.87,53.25,41.87,1049.49,Card,0,1,1,Books,3.5,516.81,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",532.6800000000001
O0000223,S0002748,U001060,2026-01-05 06:49:27,5506.75,555.58,0.0,4951.17,Card,0,4,4,Books,4.325,3183.42,"{'Beauty': 1, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 1}",1767.75
O0000224,S0002757,U000956,2025-11-30 21:41:20,7340.43,403.12,0.0,6937.31,NetBanking,0,7,4,Books,3.95,4931.54,"{'Beauty': 0, 'Books': 1, 'Electronics': 2, 'Fashion': 3, 'Home': 0, 'Sports': 1}",2005.7700000000004
O0000225,S0002777,U001952,2025-11-09 14:41:43,9079.9,1056.95,0.0,8022.95,Card,0,6,4,Books,4.1,5410.360000000001,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 1, 'Home': 1, 'Sports': 1}",2612.5899999999992
O0000226,S0002786,U001229,2026-01-16 09:25:01,7791.5,676.82,0.0,7114.68,NetBanking,0,3,2,Electronics,4.35,5108.4,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 1, 'Home': 0, 'Sports': 0}",2006.2800000000007
O0000227,S0002795,U000509,2025-11-29 19:38:48,9794.22,1021.47,0.0,8772.75,UPI,0,6,4,Sports,3.95,5389.030000000001,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 4}",3383.7199999999993
O0000228,S0002817,U001865,2025-12-21 20:45:14,3971.31,346.06,0.0,3625.25,COD,0,5,3,Electronics,4.7,2695.3,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 2, 'Home': 0, 'Sports': 2}",929.9499999999998
O0000229,S0002829,,2025-12-10 01:49:21,12032.46,1036.53,0.0,10995.93,UPI,0,9,3,Beauty,4.566666666666666,8041.32,"{'Beauty': 3, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",2954.6100000000006
O0000230,S0002830,,2026-01-13 22:10:01,13160.68,528.45,0.0,12632.23,Card,0,8,4,Home,4.25,7871.15,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 1, 'Home': 4, 'Sports': 0}",4761.08
O0000231,S0002835,,2025-10-22 11:10:40,2268.57,100.72,0.0,2167.85,Card,0,4,3,Home,4.033333333333333,1473.55,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 1}",694.3
O0000232,S0002839,U001283,2025-12-10 17:57:43,2780.06,385.82,0.0,2394.24,NetBanking,0,1,1,Books,3.8,1284.51,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1109.7299999999998
O0000233,S0002847,U000454,2025-12-20 05:20:30,3614.5,253.5,0.0,3361.0,Card,0,2,2,Books,3.9,2419.2,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 0}",941.8000000000002
O0000234,S0002861,,2025-12-05 22:55:07,13286.16,1372.54,0.0,11913.62,UPI,0,5,2,Home,3.8,7487.65,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 5, 'Sports': 0}",4425.970000000001
O0000235,S0002885,U000047,2026-01-17 14:03:09,5193.8,351.54,0.0,4842.26,Card,0,4,2,Books,3.5,3126.2,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 0}",1716.0600000000004
O0000236,S0002900,U001250,2025-12-30 21:55:11,10833.24,640.02,0.0,10193.22,UPI,0,7,4,Fashion,4.125,5719.93,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 3, 'Home': 3, 'Sports': 0}",4473.289999999999
O0000237,S0002909,U001728,2026-01-11 12:35:11,1373.78,80.37,108.18,1401.59,NetBanking,0,2,2,Fashion,4.1,703.23,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 1}",698.3599999999999
O0000238,S0002925,U000367,2025-12-03 08:43:38,8496.59,276.76,0.0,8219.83,Card,0,7,3,Fashion,3.8666666666666667,4891.25,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 6, 'Home': 0, 'Sports': 1}",3328.58
O0000239,S0002941,U000037,2025-11-29 23:36:12,5487.97,500.82,0.0,4987.15,UPI,0,7,4,Books,4.2,3513.77,"{'Beauty': 0, 'Books': 3, 'Electronics': 4, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1473.3799999999997
O0000240,S0002949,,2025-12-06 22:09:03,5557.38,653.54,0.0,4903.84,Card,0,4,2,Home,4.25,3203.9,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 4, 'Sports': 0}",1699.94
O0000241,S0002953,U001045,2026-01-09 23:45:09,7299.03,374.28,0.0,6924.75,UPI,0,6,4,Books,4.525,4286.54,"{'Beauty': 0, 'Books': 2, 'Electronics': 2, 'Fashion': 1, 'Home': 1, 'Sports': 0}",2638.21
O0000242,S0002960,U001452,2025-10-30 18:08:39,3556.57,378.43,0.0,3178.14,Card,0,2,2,Books,4.15,2136.02,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 1}",1042.12
O0000243,S0002983,U000572,2025-11-06 19:22:07,11355.17,936.24,0.0,10418.93,Card,0,9,4,Home,3.7,6300.03,"{'Beauty': 0, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 6, 'Sports': 2}",4118.900000000001
O0000244,S0002986,U001826,2025-11-11 10:20:17,5119.04,349.24,0.0,4769.8,UPI,0,2,1,Books,4.9,3125.84,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1643.96
O0000245,S0002994,U001066,2025-12-27 11:05:45,25746.52,1629.73,0.0,22017.136199999964,Wallet,1,8,4,Beauty,4.25,13449.56,"{'Beauty': 1, 'Books': 3, 'Electronics': 1, 'Fashion': 0, 'Home': 3, 'Sports': 0}",8567.576199999965
O0000246,S0002997,U001667,2025-12-18 02:45:14,14306.65,1041.34,0.0,13265.31,Card,0,11,4,Sports,3.825,7428.51,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 3, 'Sports': 6}",5836.799999999999
O0000247,S0003016,U000659,2025-11-21 12:16:17,6692.25,334.48,0.0,6357.77,COD,0,3,1,Sports,3.6,4823.76,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",1534.0100000000002
O0000248,S0003023,U001284,2025-11-13 16:50:29,19739.88,1819.67,0.0,17920.21,UPI,0,8,4,Home,4.125,11159.560000000001,"{'Beauty': 2, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 4, 'Sports': 0}",6760.649999999998
O0000249,S0003031,U001410,2026-01-17 00:38:25,3075.24,184.29,0.0,2890.95,NetBanking,0,3,1,Home,4.2,1643.31,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 0}",1247.6399999999999
O0000250,S0003055,U001327,2025-11-21 07:49:07,6047.5,383.9,0.0,5663.6,UPI,0,4,2,Books,4.2,3419.13,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 0}",2244.4700000000003
O0000251,S0003078,U001828,2025-12-09 23:01:46,3894.54,193.45,0.0,3701.09,UPI,0,5,3,Electronics,3.966666666666667,2036.93,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 1, 'Home': 2, 'Sports': 0}",1664.16
O0000252,S0003080,U001422,2025-12-23 00:49:06,1777.2,172.75,59.56,1664.01,Card,0,2,1,Home,4.3,1116.74,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",547.27
O0000253,S0003115,U001840,2026-01-12 07:21:30,15791.54,490.05,0.0,15301.49,Wallet,0,4,2,Books,3.6500000000000004,8495.26,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",6806.23
O0000254,S0003121,,2025-11-14 08:20:47,5595.84,217.44,0.0,5378.4,Wallet,0,3,2,Fashion,4.6,3537.23,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 2}",1841.1699999999996
O0000255,S0003122,U000372,2025-11-09 01:18:34,4785.36,198.88,0.0,4586.48,NetBanking,0,4,4,Books,4.050000000000001,3060.37,"{'Beauty': 0, 'Books': 2, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1526.1099999999997
O0000256,S0003124,U000017,2026-01-15 05:17:35,13413.11,984.36,0.0,12428.75,Wallet,0,7,3,Home,4.166666666666667,8681.010000000002,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 4, 'Sports': 0}",3747.739999999998
O0000257,S0003148,U000168,2025-12-11 10:37:48,1942.15,241.28,117.35,1818.22,Card,0,2,2,Beauty,4.3,1245.85,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 0}",572.3700000000001
O0000258,S0003149,U000853,2025-11-27 11:31:37,5237.28,514.3,0.0,4722.98,Card,0,4,2,Beauty,4.15,3173.82,"{'Beauty': 2, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 0}",1549.1599999999994
O0000259,S0003154,U000741,2025-11-28 21:40:15,16750.62,1831.43,0.0,14919.19,Card,0,8,4,Beauty,4.325,8463.21,"{'Beauty': 2, 'Books': 1, 'Electronics': 3, 'Fashion': 0, 'Home': 2, 'Sports': 0}",6455.980000000001
O0000260,S0003163,U000713,2025-12-17 04:51:03,9912.84,887.06,0.0,9025.78,UPI,0,5,2,Books,3.45,6429.12,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 0}",2596.6600000000008
O0000261,S0003168,U000719,2025-12-11 08:00:07,2971.9,381.41,0.0,2590.49,COD,0,4,2,Fashion,3.95,1749.0600000000002,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 4, 'Home': 0, 'Sports': 0}",841.4299999999996
O0000262,S0003174,U001841,2025-11-14 07:37:37,2371.38,213.78,0.0,2157.6,Wallet,0,3,1,Electronics,4.1,1655.91,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",501.6899999999998
O0000263,S0003177,,2025-11-05 21:59:19,759.8,42.14,57.25,774.91,NetBanking,0,1,1,Electronics,4.6,429.55,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",345.35999999999996
O0000264,S0003178,U001180,2026-01-10 13:57:00,6774.57,474.58,0.0,6299.99,Card,0,6,4,Home,3.85,4380.99,"{'Beauty': 1, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 0}",1919.0
O0000265,S0003179,,2025-11-01 01:32:16,5641.56,247.81,0.0,5393.75,UPI,0,6,2,Fashion,4.15,3633.0,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 3}",1760.75
O0000266,S0003203,U001561,2025-12-13 13:28:37,33557.83,1793.44,0.0,22017.136199999964,Card,1,10,4,Fashion,4.05,20104.07,"{'Beauty': 3, 'Books': 0, 'Electronics': 0, 'Fashion': 7, 'Home': 0, 'Sports': 0}",1913.0661999999647
O0000267,S0003221,U002050,2026-01-12 21:19:20,7479.89,657.81,0.0,6822.08,COD,0,6,3,Beauty,4.1000000000000005,4796.02,"{'Beauty': 4, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 0}",2026.0599999999995
O0000268,S0003230,U000538,2025-11-06 14:00:22,11262.48,560.99,0.0,10701.49,Wallet,0,5,3,Sports,3.6333333333333333,6751.09,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 3, 'Sports': 2}",3950.3999999999996
O0000269,S0003241,U001252,2025-12-27 06:08:49,2935.69,105.79,0.0,2829.9,Card,0,4,2,Fashion,4.2,1653.5900000000001,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 4, 'Home': 0, 'Sports': 0}",1176.31
O0000270,S0003257,U001355,2026-01-05 08:48:13,6315.15,117.48,0.0,6197.67,UPI,0,7,4,Beauty,3.95,3336.3100000000004,"{'Beauty': 1, 'Books': 0, 'Electronics': 3, 'Fashion': 2, 'Home': 0, 'Sports': 1}",2861.3599999999997
O0000271,S0003264,U002000,2025-11-14 05:44:12,15049.28,940.38,0.0,14108.9,Card,0,7,4,Books,4.0,8542.31,"{'Beauty': 0, 'Books': 3, 'Electronics': 3, 'Fashion': 0, 'Home': 1, 'Sports': 0}",5566.59
O0000272,S0003266,U001803,2026-01-16 13:01:37,6153.16,230.82,0.0,5922.34,Card,0,4,2,Beauty,4.05,3624.9999999999995,"{'Beauty': 3, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 1, 'Sports': 0}",2297.3400000000006
O0000273,S0003282,U000554,2025-10-24 12:16:17,3448.9,207.07,0.0,3241.83,Card,0,2,1,Sports,4.2,1662.12,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 2}",1579.71
O0000274,S0003291,U002142,2025-12-15 04:14:34,2568.39,140.18,0.0,2428.21,Card,0,3,1,Fashion,4.6,1517.58,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 0}",910.6300000000001
O0000275,S0003299,U001902,2025-11-28 14:29:05,6887.62,365.69,0.0,6521.93,COD,0,5,3,Electronics,4.7,3792.3999999999996,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 1, 'Sports': 1}",2729.5300000000007
O0000276,S0003306,U001962,2026-01-05 00:30:27,7227.03,327.0,0.0,6900.03,Card,0,3,1,Fashion,4.6,4659.78,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 0, 'Sports': 0}",2240.25
O0000277,S0003307,U001750,2025-12-09 10:44:46,6082.99,640.14,0.0,5442.85,UPI,0,5,2,Electronics,3.8499999999999996,3482.7,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 3, 'Sports': 0}",1960.1500000000005
O0000278,S0003346,U001819,2025-10-30 02:30:23,10702.24,537.54,0.0,10164.7,UPI,0,6,4,Home,3.55,5290.73,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 6, 'Sports': 0}",4873.970000000001
O0000279,S0003371,U000194,2026-01-15 22:53:20,2967.29,119.28,0.0,2848.01,Wallet,0,3,2,Beauty,4.1,1957.54,"{'Beauty': 2, 'Books': 1, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",890.4700000000003
O0000280,S0003392,U000846,2025-12-04 04:42:27,2804.94,242.71,0.0,2562.23,UPI,0,2,1,Sports,3.5,1401.48,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 2}",1160.75
O0000281,S0003459,U000638,2025-12-30 08:25:23,8898.93,417.68,0.0,8481.25,UPI,0,4,3,Books,3.5,4991.6900000000005,"{'Beauty': 0, 'Books': 2, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 1}",3489.5599999999995
O0000282,S0003492,U000831,2025-12-14 02:07:59,8966.27,766.27,0.0,8200.0,Card,0,8,3,Books,3.8666666666666667,5057.3,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 2, 'Home': 3, 'Sports': 0}",3142.7
O0000283,S0003512,U001863,2025-11-27 14:18:00,3466.09,309.49,0.0,3156.6,Wallet,0,1,1,Fashion,4.0,1882.43,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 0}",1274.1699999999998
O0000284,S0003514,U000798,2025-11-25 16:52:01,8318.16,991.42,0.0,7326.74,UPI,0,7,4,Beauty,4.2,4764.7,"{'Beauty': 1, 'Books': 1, 'Electronics': 0, 'Fashion': 2, 'Home': 3, 'Sports': 0}",2562.04
O0000285,S0003529,,2025-12-20 12:51:03,6973.25,425.24,0.0,6548.01,Card,0,6,3,Books,4.333333333333333,4671.42,"{'Beauty': 0, 'Books': 4, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 2}",1876.5900000000001
O0000286,S0003550,,2026-01-18 16:56:04,1192.87,49.94,97.54,1240.47,Card,0,1,1,Electronics,3.4,711.97,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",528.5
O0000287,S0003553,U001877,2026-01-12 07:29:11,6286.65,466.82,0.0,5819.83,Card,0,3,1,Books,4.2,3458.2200000000003,"{'Beauty': 0, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",2361.6099999999997
O0000288,S0003568,U002099,2025-11-22 22:55:02,6416.72,724.64,0.0,5692.08,UPI,0,6,3,Home,3.5,3654.79,"{'Beauty': 0, 'Books': 0, 'Electronics': 1, 'Fashion': 0, 'Home': 5, 'Sports': 0}",2037.29
O0000289,S0003584,U001768,2025-12-08 03:03:03,4384.41,212.9,0.0,4171.51,Card,0,3,1,Electronics,4.0,2846.7599999999998,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1324.7500000000005
O0000290,S0003586,U002080,2025-11-18 08:23:03,4816.83,136.59,0.0,4680.24,NetBanking,0,5,2,Beauty,3.8499999999999996,3058.1099999999997,"{'Beauty': 2, 'Books': 3, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 0}",1622.13
O0000291,S0003634,U000724,2026-01-11 04:06:52,1204.79,87.62,96.14,1213.31,Wallet,0,2,2,Books,4.25,708.3299999999999,"{'Beauty': 0, 'Books': 1, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 0}",504.98
O0000292,S0003643,,2025-11-24 15:47:58,8632.63,487.69,0.0,8144.94,UPI,0,5,2,Books,4.15,5406.6,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 3}",2738.3399999999992
O0000293,S0003650,U002113,2025-10-27 00:07:57,4182.6,616.3,0.0,3566.3,Wallet,0,4,2,Fashion,4.800000000000001,2300.1900000000005,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 4, 'Home': 0, 'Sports': 0}",1266.1099999999997
O0000294,S0003653,U001663,2026-01-05 18:04:02,2973.7,192.09,0.0,2781.61,Wallet,0,2,1,Home,4.7,2214.04,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",567.5700000000002
O0000295,S0003680,U000856,2025-10-24 16:50:38,9251.38,651.54,0.0,8599.84,NetBanking,0,5,2,Fashion,4.4,4692.030000000001,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 3, 'Home': 2, 'Sports': 0}",3907.8099999999995
O0000296,S0003707,U000944,2025-11-09 12:23:41,7888.11,855.49,0.0,7032.62,UPI,0,6,4,Books,4.1,4612.85,"{'Beauty': 0, 'Books': 4, 'Electronics': 1, 'Fashion': 0, 'Home': 0, 'Sports': 1}",2419.7699999999995
O0000297,S0003723,U002075,2025-11-17 08:51:17,17275.6,1073.69,0.0,16201.91,NetBanking,0,8,3,Home,4.133333333333334,8489.63,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 5, 'Sports': 0}",7712.280000000001
O0000298,S0003759,U000888,2025-12-17 07:11:17,2020.42,172.53,0.0,1847.89,UPI,0,2,2,Beauty,3.45,1278.27,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 1, 'Home': 0, 'Sports': 0}",569.6200000000001
O0000299,S0003773,U001688,2025-10-28 08:31:07,11589.97,1474.26,0.0,10115.71,UPI,0,7,3,Books,4.133333333333334,6564.639999999999,"{'Beauty': 0, 'Books': 2, 'Electronics': 0, 'Fashion': 2, 'Home': 3, 'Sports': 0}",3551.0699999999997
O0000300,S0003794,,2025-11-21 16:19:36,4129.25,173.43,0.0,3955.82,NetBanking,0,5,2,Electronics,4.1,2494.51,"{'Beauty': 0, 'Books': 0, 'Electronics': 2, 'Fashion': 0, 'Home': 0, 'Sports': 3}",1461.31
O0000301,S0003802,U002186,2025-12-16 04:55:15,2288.64,265.11,0.0,2023.53,UPI,0,2,1,Sports,4.0,1259.3,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 2}",764.23
O0000302,S0003821,U002199,2025-12-06 08:51:50,3307.72,159.48,0.0,3148.24,Wallet,0,2,1,Home,3.6,2417.4,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",730.8399999999997
O0000303,S0003830,U000575,2025-12-09 04:07:46,3025.41,264.58,0.0,2760.83,Wallet,0,1,1,Sports,3.7,1863.34,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 0, 'Sports': 1}",897.49
O0000304,S0003835,U001546,2025-10-30 23:30:56,15738.67,1455.47,0.0,14283.2,NetBanking,0,11,4,Books,3.925,9684.55,"{'Beauty': 0, 'Books': 6, 'Electronics': 2, 'Fashion': 3, 'Home': 0, 'Sports': 0}",4598.6500000000015
O0000305,S0003839,U000279,2025-10-28 03:54:51,12825.04,1031.02,0.0,11794.02,NetBanking,0,7,3,Sports,3.9333333333333336,7137.8,"{'Beauty': 0, 'Books': 0, 'Electronics': 3, 'Fashion': 0, 'Home': 0, 'Sports': 4}",4656.22
O0000306,S0003861,U000994,2026-01-16 13:06:14,3932.12,304.76,0.0,3627.36,Card,0,3,2,Beauty,4.449999999999999,2017.63,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 0}",1609.73
O0000307,S0003865,,2026-01-18 19:17:04,4262.28,418.3,0.0,3843.98,UPI,0,2,1,Fashion,4.7,2399.28,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 0, 'Sports': 0}",1444.6999999999998
O0000308,S0003868,U000168,2025-10-23 11:12:57,3658.87,216.84,0.0,3442.03,Card,0,3,2,Beauty,4.2,2125.74,"{'Beauty': 1, 'Books': 0, 'Electronics': 0, 'Fashion': 0, 'Home': 2, 'Sports': 0}",1316.2900000000004
O0000309,S0003874,U002087,2025-11-28 10:36:07,5213.82,476.49,0.0,4737.33,UPI,0,5,3,Fashion,3.466666666666667,3213.9800000000005,"{'Beauty': 0, 'Books': 0, 'Electronics': 0, 'Fashion': 2, 'Home': 1, 'Sports': 2}",1523.3499999999995
