user_id,signup_date,city_tier,segment,preferred_device,lifetime_orders,total_ltv,first_order_date,last_order_date,repeat_flag,user_value_band
U000700,2025-07-17,3,value,mobile,0.0,0.0,0,0,0,low
U000701,2026-01-03,2,value,mobile,0.0,0.0,0,0,0,low
U000702,2025-12-30,3,regular,mobile,0.0,0.0,0,0,0,low
U000703,2025-10-10,2,regular,web,0.0,0.0,0,0,0,low
U000704,2025-11-01,1,regular,mobile,1.0,3417.09,2025-11-04 06:59:40,2025-11-04 06:59:40,0,high
U000705,2025-08-07,1,regular,mobile,0.0,0.0,0,0,0,low
U000706,2025-09-25,3,regular,mobile,0.0,0.0,0,0,0,low
U000707,2025-08-05,2,value,mobile,0.0,0.0,0,0,0,low
U000708,2025-06-28,3,value,web,0.0,0.0,0,0,0,low
U000709,2026-01-15,1,value,web,0.0,0.0,0,0,0,low
U000710,2025-08-16,2,value,mobile,0.0,0.0,0,0,0,low
U000711,2025-10-25,3,value,web,0.0,0.0,0,0,0,low
U000712,2025-08-25,1,value,web,0.0,0.0,0,0,0,low
U000713,2025-09-09,2,value,web,2.0,25597.75,2025-12-17 04:51:03,2025-12-17 04:51:23,1,high
U000714,2025-09-14,3,regular,mobile,0.0,0.0,0,0,0,low
U000715,2025-09-01,2,regular,mobile,0.0,0.0,0,0,0,low
U000716,2025-11-04,2,premium,mobile,0.0,0.0,0,0,0,low
U000717,2026-01-11,2,regular,mobile,0.0,0.0,0,0,0,low
U000718,2025-09-21,2,regular,mobile,0.0,0.0,0,0,0,low
U000719,2026-01-13,3,value,mobile,1.0,2590.49,2025-12-11 08:00:07,2025-12-11 08:00:07,0,high
U000720,2025-11-10,3,regular,web,0.0,0.0,0,0,0,low
U000721,2025-10-28,2,value,mobile,0.0,0.0,0,0,0,low
U000722,2025-08-12,3,regular,web,0.0,0.0,0,0,0,low
U000723,2025-07-06,1,regular,web,0.0,0.0,0,0,0,low
U000724,2025-12-19,1,regular,web,1.0,1213.31,2026-01-11 04:06:52,2026-01-11 04:06:52,0,high
U000725,2025-10-21,2,value,mobile,0.0,0.0,0,0,0,low
U000726,2025-09-18,3,regular,mobile,0.0,0.0,0,0,0,low
U000727,2025-12-10,1,regular,mobile,1.0,5663.5,2025-10-25 16:06:22,2025-10-25 16:06:22,0,high
U000728,2025-08-27,1,regular,mobile,0.0,0.0,0,0,0,low
U000729,2025-12-05,2,regular,mobile,0.0,0.0,0,0,0,low
U000730,2025-08-31,3,regular,web,0.0,0.0,0,0,0,low
U000731,2026-01-02,1,value,mobile,1.0,12339.29,2025-11-28 14:04:43,2025-11-28 14:04:43,0,high
U000732,2025-08-18,2,regular,mobile,1.0,8216.83,2025-11-10 03:30:57,2025-11-10 03:30:57,0,high
U000733,2025-07-22,3,regular,mobile,0.0,0.0,0,0,0,low
U000734,2025-11-17,2,value,web,0.0,0.0,0,0,0,low
U000735,2025-07-27,1,value,web,0.0,0.0,0,0,0,low
U000736,2026-01-08,1,premium,mobile,0.0,0.0,0,0,0,low
U000737,2025-11-08,2,regular,web,0.0,0.0,0,0,0,low
U000738,2025-08-10,2,regular,web,2.0,19818.39,2025-11-21 06:25:05,2025-12-08 19:10:16,1,high
U000739,2025-08-06,3,regular,web,1.0,4095.09,2026-01-12 14:51:51,2026-01-12 14:51:51,0,high
U000740,2026-01-03,2,regular,web,1.0,1885.61,2025-12-06 02:22:14,2025-12-06 02:22:14,0,high
U000741,2025-10-29,2,regular,web,1.0,14919.19,2025-11-28 21:40:15,2025-11-28 21:40:15,0,high
U000742,2025-12-28,3,value,mobile,1.0,7089.88,2025-11-12 20:34:27,2025-11-12 20:34:27,0,high
U000743,2025-07-16,2,regular,mobile,0.0,0.0,0,0,0,low
U000744,2026-01-03,2,regular,mobile,0.0,0.0,0,0,0,low
U000745,2025-10-10,3,value,web,0.0,0.0,0,0,0,low
U000746,2025-11-10,1,regular,web,1.0,7289.84,2025-12-15 22:29:17,2025-12-15 22:29:17,0,high
U000747,2025-09-09,3,value,web,0.0,0.0,0,0,0,low
U000748,2025-07-05,3,regular,web,1.0,7695.28,2025-12-23 20:56:50,2025-12-23 20:56:50,0,high
U000749,2026-01-10,1,regular,web,1.0,7249.5,2025-11-12 10:51:02,2025-11-12 10:51:02,0,high
U000750,2026-01-18,2,regular,mobile,0.0,0.0,0,0,0,low
U000751,2025-09-07,1,regular,mobile,0.0,0.0,0,0,0,low
U000752,2026-01-07,1,premium,web,0.0,0.0,0,0,0,low
U000753,2025-07-28,2,regular,web,1.0,7070.31,2025-12-31 21:33:52,2025-12-31 21:33:52,0,high
U000754,2025-07-25,2,regular,web,0.0,0.0,0,0,0,low
U000755,2025-07-08,3,regular,web,0.0,0.0,0,0,0,low
U000756,2025-09-13,3,value,web,0.0,0.0,0,0,0,low
U000757,2025-07-04,3,value,web,0.0,0.0,0,0,0,low
U000758,2025-09-14,2,regular,web,1.0,7839.78,2025-11-04 14:19:05,2025-11-04 14:19:05,0,high
U000759,2025-07-22,2,value,web,0.0,0.0,0,0,0,low
U000760,2025-11-23,2,regular,mobile,0.0,0.0,0,0,0,low
U000761,2025-12-15,1,regular,web,0.0,0.0,0,0,0,low
U000762,2025-11-14,3,regular,web,0.0,0.0,0,0,0,low
U000763,2025-08-04,2,value,web,0.0,0.0,0,0,0,low
U000764,2025-12-01,1,regular,web,0.0,0.0,0,0,0,low
U000765,2025-08-14,3,regular,mobile,1.0,10667.23,2025-12-22 04:54:50,2025-12-22 04:54:50,0,high
U000766,2025-11-29,2,regular,mobile,0.0,0.0,0,0,0,low
U000767,2025-10-20,1,value,mobile,1.0,6437.47,2025-11-16 07:36:48,2025-11-16 07:36:48,0,high
U000768,2025-09-08,1,regular,mobile,1.0,6281.05,2025-10-25 19:35:25,2025-10-25 19:35:25,0,high
U000769,2025-07-10,2,value,web,0.0,0.0,0,0,0,low
U000770,2025-12-14,3,regular,web,1.0,3618.85,2025-12-10 04:11:58,2025-12-10 04:11:58,0,high
U000771,2026-01-06,1,value,web,0.0,0.0,0,0,0,low
U000772,2025-11-10,3,premium,web,0.0,0.0,0,0,0,low
U000773,2026-01-11,3,value,mobile,0.0,0.0,0,0,0,low
U000774,2026-01-05,3,regular,web,0.0,0.0,0,0,0,low
U000775,2025-08-03,1,value,web,1.0,7736.67,2025-12-20 18:54:53,2025-12-20 18:54:53,0,high
U000776,2025-11-23,1,regular,web,1.0,6307.16,2025-12-08 01:20:48,2025-12-08 01:20:48,0,high
U000777,2025-09-04,3,regular,web,0.0,0.0,0,0,0,low
U000778,2025-10-03,2,regular,mobile,0.0,0.0,0,0,0,low
U000779,2025-07-26,2,value,web,0.0,0.0,0,0,0,low
U000780,2026-01-14,3,value,web,1.0,7488.56,2026-01-07 19:11:51,2026-01-07 19:11:51,0,high
U000781,2025-11-22,1,value,web,0.0,0.0,0,0,0,low
U000782,2025-08-18,3,premium,mobile,0.0,0.0,0,0,0,low
U000783,2025-09-09,3,regular,web,0.0,0.0,0,0,0,low
U000784,2025-09-20,3,value,mobile,1.0,8092.77,2025-12-19 01:21:03,2025-12-19 01:21:03,0,high
U000785,2025-11-27,2,premium,web,0.0,0.0,0,0,0,low
U000786,2026-01-03,3,value,web,1.0,5688.28,2025-12-23 21:36:09,2025-12-23 21:36:09,0,high
U000787,2025-08-29,2,regular,mobile,0.0,0.0,0,0,0,low
U000788,2025-09-30,3,regular,web,0.0,0.0,0,0,0,low
U000789,2025-10-26,3,premium,web,1.0,1033.15,2026-01-15 19:01:18,2026-01-15 19:01:18,0,high
U000790,2025-09-14,3,regular,mobile,0.0,0.0,0,0,0,low
U000791,2025-10-07,2,regular,web,0.0,0.0,0,0,0,low
U000792,2025-07-15,1,premium,web,0.0,0.0,0,0,0,low
U000793,2025-07-28,1,value,mobile,0.0,0.0,0,0,0,low
U000794,2025-09-15,2,premium,web,1.0,4474.05,2026-01-07 05:42:11,2026-01-07 05:42:11,0,high
U000795,2026-01-01,2,regular,web,0.0,0.0,0,0,0,low
U000796,2025-09-04,2,premium,web,1.0,3255.34,2026-01-17 00:42:13,2026-01-17 00:42:13,0,high
U000797,2025-08-14,2,value,mobile,2.0,20616.260000000002,2025-11-22 21:36:59,2025-12-23 01:14:43,1,high
U000798,2025-11-26,3,value,web,3.0,14520.599999999999,2025-11-01 18:44:02,2025-12-12 15:53:11,1,high
U000799,2026-01-08,3,regular,web,1.0,13352.15,2025-10-29 10:11:41,2025-10-29 10:11:41,0,high
U000800,2025-09-27,1,regular,mobile,0.0,0.0,0,0,0,low
U000801,2025-06-25,3,regular,mobile,1.0,3028.3,2025-10-31 06:49:16,2025-10-31 06:49:16,0,high
U000802,2025-11-14,2,premium,mobile,0.0,0.0,0,0,0,low
U000803,2025-09-18,2,regular,web,0.0,0.0,0,0,0,low
U000804,2025-11-11,1,value,web,0.0,0.0,0,0,0,low
U000805,2025-08-20,3,regular,web,0.0,0.0,0,0,0,low
U000806,2025-06-23,3,value,mobile,0.0,0.0,0,0,0,low
U000807,2025-09-03,3,value,web,0.0,0.0,0,0,0,low
U000808,2025-11-18,3,value,mobile,0.0,0.0,0,0,0,low
U000809,2025-09-13,3,regular,web,0.0,0.0,0,0,0,low
U000810,2025-08-08,2,regular,mobile,0.0,0.0,0,0,0,low
U000811,2025-09-28,2,regular,mobile,0.0,0.0,0,0,0,low
U000812,2025-11-28,2,regular,web,0.0,0.0,0,0,0,low
U000813,2025-07-18,3,regular,mobile,0.0,0.0,0,0,0,low
U000814,2025-11-15,1,regular,mobile,0.0,0.0,0,0,0,low
U000815,2025-11-10,2,premium,web,0.0,0.0,0,0,0,low
U000816,2025-09-09,3,regular,web,2.0,15354.4,2025-12-09 17:08:41,2026-01-14 22:12:19,1,high
U000817,2026-01-13,2,regular,mobile,0.0,0.0,0,0,0,low
U000818,2025-12-28,3,regular,web,0.0,0.0,0,0,0,low
U000819,2025-08-28,2,regular,web,0.0,0.0,0,0,0,low
U000820,2025-06-29,3,premium,web,0.0,0.0,0,0,0,low
U000821,2025-08-27,3,regular,mobile,0.0,0.0,0,0,0,low
U000822,2025-08-05,2,regular,web,0.0,0.0,0,0,0,low
U000823,2025-10-16,3,value,mobile,0.0,0.0,0,0,0,low
U000824,2026-01-02,2,regular,web,0.0,0.0,0,0,0,low
U000825,2025-12-23,2,regular,web,0.0,0.0,0,0,0,low
U000826,2025-08-26,2,regular,mobile,1.0,5210.64,2025-11-14 07:49:52,2025-11-14 07:49:52,0,high
U000827,2025-09-21,3,regular,web,0.0,0.0,0,0,0,low
U000828,2025-07-01,1,value,web,1.0,4552.05,2025-10-30 08:45:06,2025-10-30 08:45:06,0,high
U000829,2025-10-15,1,premium,web,0.0,0.0,0,0,0,low
U000830,2025-07-06,3,value,mobile,0.0,0.0,0,0,0,low
U000831,2026-01-06,2,premium,web,1.0,8200.0,2025-12-14 02:07:59,2025-12-14 02:07:59,0,high
U000832,2025-12-22,2,value,web,0.0,0.0,0,0,0,low
U000833,2025-08-07,1,regular,web,0.0,0.0,0,0,0,low
U000834,2025-11-17,2,regular,web,0.0,0.0,0,0,0,low
U000835,2025-10-20,3,regular,web,0.0,0.0,0,0,0,low
U000836,2025-12-08,1,value,web,0.0,0.0,0,0,0,low
U000837,2025-10-01,2,premium,web,0.0,0.0,0,0,0,low
U000838,2025-08-02,3,regular,web,0.0,0.0,0,0,0,low
U000839,2025-11-04,1,regular,mobile,0.0,0.0,0,0,0,low
U000840,2025-07-10,3,regular,mobile,0.0,0.0,0,0,0,low
U000841,2025-10-24,2,value,web,0.0,0.0,0,0,0,low
U000842,2025-08-07,3,regular,web,0.0,0.0,0,0,0,low
U000843,2025-11-14,3,value,web,0.0,0.0,0,0,0,low
U000844,2025-12-14,3,value,mobile,0.0,0.0,0,0,0,low
U000845,2025-07-16,1,regular,web,0.0,0.0,0,0,0,low
U000846,2025-09-15,2,regular,web,1.0,2562.23,2025-12-04 04:42:27,2025-12-04 04:42:27,0,high
U000847,2025-11-24,3,value,web,0.0,0.0,0,0,0,low
U000848,2025-07-27,1,value,web,0.0,0.0,0,0,0,low
U000849,2025-10-20,1,value,web,0.0,0.0,0,0,0,low
U000850,2025-11-11,1,value,web,0.0,0.0,0,0,0,low
U000851,2025-09-05,3,regular,mobile,0.0,0.0,0,0,0,low
U000852,2025-12-15,3,value,mobile,0.0,0.0,0,0,0,low
U000853,2025-10-08,2,premium,mobile,1.0,4722.98,2025-11-27 11:31:37,2025-11-27 11:31:37,0,high
U000854,2025-11-02,3,value,mobile,0.0,0.0,0,0,0,low
U000855,2025-07-23,2,value,web,0.0,0.0,0,0,0,low
U000856,2025-06-28,2,premium,mobile,1.0,8599.84,2025-10-24 16:50:38,2025-10-24 16:50:38,0,high
U000857,2025-07-04,2,value,mobile,0.0,0.0,0,0,0,low
U000858,2025-12-30,2,regular,mobile,0.0,0.0,0,0,0,low
U000859,2025-12-25,1,premium,mobile,0.0,0.0,0,0,0,low
U000860,2025-12-10,3,premium,web,0.0,0.0,0,0,0,low
U000861,2025-08-04,3,regular,web,0.0,0.0,0,0,0,low
U000862,2025-10-11,2,value,web,0.0,0.0,0,0,0,low
U000863,2025-12-07,2,regular,web,0.0,0.0,0,0,0,low
U000864,2025-11-12,1,premium,web,0.0,0.0,0,0,0,low
U000865,2025-07-17,3,premium,web,0.0,0.0,0,0,0,low
U000866,2025-12-28,3,value,web,0.0,0.0,0,0,0,low
U000867,2025-07-27,3,regular,mobile,0.0,0.0,0,0,0,low
U000868,2025-07-29,2,value,mobile,0.0,0.0,0,0,0,low
U000869,2025-12-29,1,value,mobile,0.0,0.0,0,0,0,low
U000870,2025-10-03,1,regular,web,0.0,0.0,0,0,0,low
U000871,2025-09-09,1,value,mobile,1.0,1902.33,2025-12-30 09:41:32,2025-12-30 09:41:32,0,high
U000872,2025-10-17,1,value,mobile,0.0,0.0,0,0,0,low
U000873,2026-01-15,1,value,mobile,0.0,0.0,0,0,0,low
U000874,2025-07-18,3,regular,mobile,0.0,0.0,0,0,0,low
U000875,2025-11-29,1,value,web,0.0,0.0,0,0,0,low
U000876,2025-09-01,1,regular,web,1.0,3894.89,2025-10-29 03:45:19,2025-10-29 03:45:19,0,high
U000877,2025-07-18,3,value,mobile,0.0,0.0,0,0,0,low
U000878,2025-09-20,2,premium,mobile,0.0,0.0,0,0,0,low
U000879,2025-10-16,3,value,web,0.0,0.0,0,0,0,low
U000880,2025-08-05,2,regular,web,0.0,0.0,0,0,0,low
U000881,2025-09-16,3,value,web,0.0,0.0,0,0,0,low
U000882,2025-11-03,2,value,web,0.0,0.0,0,0,0,low
U000883,2025-10-22,2,value,mobile,0.0,0.0,0,0,0,low
U000884,2025-11-22,3,value,mobile,0.0,0.0,0,0,0,low
U000885,2025-12-16,2,value,web,0.0,0.0,0,0,0,low
U000886,2025-09-17,2,regular,web,0.0,0.0,0,0,0,low
U000887,2025-09-20,2,regular,web,1.0,2710.42,2025-12-24 20:47:30,2025-12-24 20:47:30,0,high
U000888,2025-10-05,1,value,web,1.0,1847.89,2025-12-17 07:11:17,2025-12-17 07:11:17,0,high
U000889,2025-10-20,3,regular,web,0.0,0.0,0,0,0,low
U000890,2025-07-16,2,regular,mobile,0.0,0.0,0,0,0,low
U000891,2025-08-28,1,value,mobile,1.0,11887.53,2025-12-11 14:31:30,2025-12-11 14:31:30,0,high
U000892,2025-07-29,1,regular,web,0.0,0.0,0,0,0,low
U000893,2025-09-12,3,value,mobile,0.0,0.0,0,0,0,low
U000894,2026-01-13,2,value,mobile,0.0,0.0,0,0,0,low
U000895,2025-10-23,2,regular,web,0.0,0.0,0,0,0,low
U000896,2025-09-21,3,premium,mobile,1.0,12207.85,2025-11-14 10:07:24,2025-11-14 10:07:24,0,high
U000897,2025-10-20,1,premium,mobile,1.0,9297.36,2025-12-28 05:33:46,2025-12-28 05:33:46,0,high
U000898,2025-11-10,3,premium,mobile,1.0,7827.21,2025-11-18 02:00:40,2025-11-18 02:00:40,0,high
U000899,2025-09-22,2,regular,web,1.0,4367.9,2026-01-11 12:40:27,2026-01-11 12:40:27,0,high
U000900,2025-09-25,1,value,web,1.0,7887.78,2025-10-25 19:37:15,2025-10-25 19:37:15,0,high
U000901,2025-11-17,2,value,web,0.0,0.0,0,0,0,low
U000902,2025-07-06,3,value,web,0.0,0.0,0,0,0,low
U000903,2025-10-14,2,value,web,0.0,0.0,0,0,0,low
U000904,2025-10-16,2,value,mobile,0.0,0.0,0,0,0,low
U000905,2025-11-29,2,regular,web,0.0,0.0,0,0,0,low
U000906,2026-01-15,2,value,web,0.0,0.0,0,0,0,low
U000907,2025-12-07,2,value,mobile,0.0,0.0,0,0,0,low
U000908,2025-10-07,2,regular,web,1.0,9173.96,2025-12-17 08:38:28,2025-12-17 08:38:28,0,high
U000909,2025-07-29,2,regular,web,0.0,0.0,0,0,0,low
U000910,2025-10-24,1,premium,mobile,0.0,0.0,0,0,0,low
U000911,2025-12-15,2,value,web,0.0,0.0,0,0,0,low
U000912,2026-01-05,2,regular,web,0.0,0.0,0,0,0,low
U000913,2025-12-13,2,value,mobile,0.0,0.0,0,0,0,low
U000914,2025-08-02,1,regular,web,0.0,0.0,0,0,0,low
U000915,2025-11-20,2,value,web,0.0,0.0,0,0,0,low
U000916,2025-12-25,2,value,web,1.0,1469.77,2025-12-02 09:40:14,2025-12-02 09:40:14,0,high
U000917,2025-11-13,1,regular,mobile,0.0,0.0,0,0,0,low
U000918,2025-11-14,1,value,web,0.0,0.0,0,0,0,low
U000919,2025-10-06,2,value,mobile,0.0,0.0,0,0,0,low
U000920,2025-11-04,3,premium,web,0.0,0.0,0,0,0,low
U000921,2025-08-24,1,value,mobile,0.0,0.0,0,0,0,low
U000922,2025-07-12,3,regular,web,0.0,0.0,0,0,0,low
U000923,2025-12-14,2,regular,web,0.0,0.0,0,0,0,low
U000924,2026-01-07,3,value,web,0.0,0.0,0,0,0,low
U000925,2025-12-20,2,regular,mobile,0.0,0.0,0,0,0,low
U000926,2025-09-01,2,value,web,0.0,0.0,0,0,0,low
U000927,2025-07-13,2,regular,web,0.0,0.0,0,0,0,low
U000928,2025-08-21,3,value,web,0.0,0.0,0,0,0,low
U000929,2025-12-17,2,value,web,0.0,0.0,0,0,0,low
U000930,2025-11-08,2,value,mobile,0.0,0.0,0,0,0,low
U000931,2026-01-12,2,premium,web,0.0,0.0,0,0,0,low
U000932,2025-09-03,3,regular,web,0.0,0.0,0,0,0,low
U000933,2025-10-17,1,premium,web,1.0,9463.53,2025-12-13 09:52:21,2025-12-13 09:52:21,0,high
U000934,2025-12-06,2,regular,web,0.0,0.0,0,0,0,low
U000935,2025-08-11,2,regular,web,0.0,0.0,0,0,0,low
U000936,2026-01-11,3,regular,web,0.0,0.0,0,0,0,low
U000937,2025-10-25,2,premium,web,0.0,0.0,0,0,0,low
U000938,2025-06-25,2,regular,mobile,1.0,14296.77,2025-11-06 14:05:58,2025-11-06 14:05:58,0,high
U000939,2025-06-28,3,regular,web,0.0,0.0,0,0,0,low
U000940,2025-12-25,2,regular,mobile,0.0,0.0,0,0,0,low
U000941,2025-11-05,1,regular,web,0.0,0.0,0,0,0,low
U000942,2025-11-30,1,value,web,0.0,0.0,0,0,0,low
U000943,2025-12-05,1,regular,web,1.0,9700.77,2025-12-28 16:52:17,2025-12-28 16:52:17,0,high
U000944,2025-09-19,1,value,web,3.0,23450.54,2025-11-09 12:23:41,2026-01-19 05:57:53,1,high
U000945,2025-12-08,2,regular,mobile,0.0,0.0,0,0,0,low
U000946,2026-01-06,3,regular,mobile,0.0,0.0,0,0,0,low
U000947,2025-07-29,3,regular,mobile,0.0,0.0,0,0,0,medium
U000948,2025-11-30,1,regular,mobile,0.0,0.0,0,0,0,medium
U000949,2025-08-27,2,regular,web,0.0,0.0,0,0,0,medium
U000950,2025-08-29,1,value,web,0.0,0.0,0,0,0,medium
U000951,2025-09-18,3,premium,mobile,1.0,13947.37,2025-11-02 16:15:24,2025-11-02 16:15:24,0,high
U000952,2025-12-21,1,regular,web,0.0,0.0,0,0,0,medium
U000953,2025-06-28,2,value,web,0.0,0.0,0,0,0,medium
U000954,2025-09-22,2,value,mobile,0.0,0.0,0,0,0,medium
U000955,2025-11-13,2,value,mobile,1.0,7830.04,2025-12-26 16:40:31,2025-12-26 16:40:31,0,high
U000956,2025-07-16,2,regular,mobile,1.0,6937.31,2025-11-30 21:41:20,2025-11-30 21:41:20,0,high
U000957,2025-12-06,3,regular,web,1.0,10627.21,2026-01-19 09:43:20,2026-01-19 09:43:20,0,high
U000958,2026-01-07,1,premium,mobile,1.0,9111.92,2025-12-09 17:12:47,2025-12-09 17:12:47,0,high
U000959,2025-07-12,3,regular,web,0.0,0.0,0,0,0,medium
U000960,2025-07-25,2,regular,web,0.0,0.0,0,0,0,medium
U000961,2026-01-14,3,regular,web,0.0,0.0,0,0,0,medium
U000962,2025-08-03,3,regular,mobile,1.0,11456.85,2026-01-10 05:24:03,2026-01-10 05:24:03,0,high
U000963,2025-07-10,3,regular,mobile,0.0,0.0,0,0,0,medium
U000964,2026-01-09,1,value,mobile,0.0,0.0,0,0,0,medium
U000965,2025-12-27,2,premium,web,0.0,0.0,0,0,0,medium
U000966,2025-11-08,2,regular,web,1.0,3768.43,2025-12-02 14:51:48,2025-12-02 14:51:48,0,high
U000967,2025-10-17,2,regular,web,1.0,10745.41,2025-12-14 01:58:09,2025-12-14 01:58:09,0,high
U000968,2026-01-02,2,premium,mobile,0.0,0.0,0,0,0,medium
U000969,2025-11-08,3,regular,web,1.0,2169.43,2025-11-01 18:56:57,2025-11-01 18:56:57,0,high
U000970,2025-11-08,3,value,web,1.0,9986.57,2025-12-17 00:16:57,2025-12-17 00:16:57,0,high
U000971,2025-12-17,2,regular,mobile,0.0,0.0,0,0,0,medium
U000972,2025-11-07,2,value,web,0.0,0.0,0,0,0,medium
U000973,2025-10-07,3,regular,mobile,0.0,0.0,0,0,0,medium
U000974,2025-09-13,3,value,web,0.0,0.0,0,0,0,medium
U000975,2025-10-07,1,regular,mobile,0.0,0.0,0,0,0,medium
U000976,2025-10-11,2,premium,web,0.0,0.0,0,0,0,medium
U000977,2025-09-07,3,value,web,0.0,0.0,0,0,0,medium
U000978,2025-09-25,2,regular,web,1.0,8269.67,2025-12-11 16:52:14,2025-12-11 16:52:14,0,high
U000979,2025-12-08,2,regular,web,0.0,0.0,0,0,0,medium
U000980,2025-09-18,3,regular,mobile,0.0,0.0,0,0,0,medium
U000981,2025-06-28,3,value,web,0.0,0.0,0,0,0,medium
U000982,2025-08-21,3,value,web,0.0,0.0,0,0,0,medium
U000983,2025-08-11,3,regular,mobile,0.0,0.0,0,0,0,medium
U000984,2025-12-07,2,regular,web,0.0,0.0,0,0,0,medium
U000985,2025-09-25,2,regular,mobile,0.0,0.0,0,0,0,medium
U000986,2025-08-21,2,value,mobile,0.0,0.0,0,0,0,medium
U000987,2025-12-10,2,regular,web,2.0,17267.03,2025-10-31 17:50:31,2026-01-15 21:27:03,1,high
U000988,2025-06-27,2,regular,mobile,0.0,0.0,0,0,0,medium
U000989,2025-07-30,2,value,web,0.0,0.0,0,0,0,medium
U000990,2025-12-14,2,regular,web,1.0,18860.77,2025-11-11 02:31:06,2025-11-11 02:31:06,0,high
U000991,2025-10-17,3,value,web,0.0,0.0,0,0,0,medium
U000992,2025-12-02,2,regular,mobile,0.0,0.0,0,0,0,medium
U000993,2025-12-16,2,premium,mobile,0.0,0.0,0,0,0,medium
U000994,2026-01-07,1,regular,web,2.0,5823.38,2026-01-14 13:45:51,2026-01-16 13:06:14,1,high
U000995,2025-07-06,1,regular,mobile,1.0,8807.1,2025-11-05 07:29:22,2025-11-05 07:29:22,0,high
U000996,2025-12-08,3,value,web,1.0,5288.0,2026-01-02 01:03:49,2026-01-02 01:03:49,0,high
U000997,2025-11-19,2,value,mobile,1.0,6716.89,2026-01-03 22:32:40,2026-01-03 22:32:40,0,high
U000998,2025-08-05,1,value,mobile,0.0,0.0,0,0,0,medium
U000999,2026-01-05,3,regular,mobile,0.0,0.0,0,0,0,medium
U001000,2025-09-16,2,regular,mobile,0.0,0.0,0,0,0,medium
U001001,2025-12-26,1,value,mobile,1.0,1823.53,2026-01-14 07:26:26,2026-01-14 07:26:26,0,high
U001002,2025-10-28,2,value,web,0.0,0.0,0,0,0,medium
U001003,2025-10-12,1,value,mobile,0.0,0.0,0,0,0,medium
U001004,2025-07-26,2,regular,mobile,1.0,1405.0,2025-11-05 22:28:19,2025-11-05 22:28:19,0,high
U001005,2026-01-01,2,regular,mobile,0.0,0.0,0,0,0,medium
U001006,2025-10-18,1,regular,web,1.0,10387.65,2025-12-30 14:22:05,2025-12-30 14:22:05,0,high
U001007,2025-06-24,1,premium,mobile,0.0,0.0,0,0,0,medium
U001008,2025-06-27,2,value,web,0.0,0.0,0,0,0,medium
U001009,2025-12-03,1,regular,web,0.0,0.0,0,0,0,medium
U001010,2025-07-27,3,regular,web,0.0,0.0,0,0,0,medium
U001011,2025-10-27,1,value,web,0.0,0.0,0,0,0,medium
U001012,2025-11-13,2,premium,mobile,0.0,0.0,0,0,0,medium
U001013,2025-08-21,2,value,web,0.0,0.0,0,0,0,medium
U001014,2025-10-20,2,regular,mobile,0.0,0.0,0,0,0,medium
U001015,2025-08-12,1,regular,mobile,0.0,0.0,0,0,0,medium
U001016,2026-01-08,3,premium,web,1.0,12848.26,2025-12-22 22:55:33,2025-12-22 22:55:33,0,high
U001017,2025-12-21,3,regular,mobile,0.0,0.0,0,0,0,medium
U001018,2025-08-22,1,value,web,0.0,0.0,0,0,0,medium
U001019,2025-10-12,1,regular,mobile,0.0,0.0,0,0,0,medium
U001020,2025-10-06,3,regular,mobile,0.0,0.0,0,0,0,medium
U001021,2026-01-11,2,regular,web,0.0,0.0,0,0,0,medium
U001022,2025-09-14,1,regular,mobile,2.0,12350.779999999999,2025-10-31 01:02:46,2025-11-25 21:40:39,1,high
U001023,2025-10-19,1,value,web,0.0,0.0,0,0,0,medium
U001024,2026-01-04,2,regular,web,0.0,0.0,0,0,0,medium
U001025,2025-07-27,3,premium,mobile,1.0,2022.43,2025-12-23 17:36:22,2025-12-23 17:36:22,0,high
U001026,2025-10-17,2,value,web,0.0,0.0,0,0,0,medium
U001027,2025-07-15,3,regular,mobile,0.0,0.0,0,0,0,medium
U001028,2025-10-31,2,premium,web,0.0,0.0,0,0,0,medium
U001029,2025-09-08,2,regular,web,0.0,0.0,0,0,0,medium
U001030,2026-01-12,2,premium,mobile,0.0,0.0,0,0,0,medium
U001031,2025-09-18,2,regular,web,0.0,0.0,0,0,0,medium
U001032,2025-07-22,1,premium,mobile,1.0,17628.48,2025-12-06 17:57:22,2025-12-06 17:57:22,0,high
U001033,2025-12-15,1,value,web,0.0,0.0,0,0,0,medium
U001034,2025-12-12,2,regular,mobile,0.0,0.0,0,0,0,medium
U001035,2025-11-16,3,regular,mobile,0.0,0.0,0,0,0,medium
U001036,2025-11-27,1,regular,web,0.0,0.0,0,0,0,medium
U001037,2025-08-18,2,premium,web,1.0,19228.11,2025-12-26 12:54:22,2025-12-26 12:54:22,0,high
U001038,2025-11-05,2,regular,web,0.0,0.0,0,0,0,medium
U001039,2025-07-01,2,regular,mobile,0.0,0.0,0,0,0,medium
U001040,2025-08-03,3,regular,web,0.0,0.0,0,0,0,medium
U001041,2026-01-05,3,regular,web,1.0,22017.136199999964,2026-01-11 06:13:20,2026-01-11 06:13:20,0,high
U001042,2025-11-25,3,regular,mobile,0.0,0.0,0,0,0,medium
U001043,2025-08-10,1,value,web,0.0,0.0,0,0,0,medium
U001044,2025-07-16,2,regular,web,0.0,0.0,0,0,0,medium
U001045,2026-01-08,2,premium,web,1.0,6924.75,2026-01-09 23:45:09,2026-01-09 23:45:09,0,high
