session_id,user_id,session_start_ts,device,channel,campaign_id,variant,is_new_user,has_add_to_cart,has_begin_checkout,has_landing_view,has_payment_attempt,has_product_view,has_purchase,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,session_duration_sec,net_amount,gross_amount,discount_amount
S0006219,U000227,2025-12-17 11:27:06,web,paid_social,C022,B,0,1,1,1,1,1,1,231.0,336.0,425.0,334.0,8111.82,9076.23,964.41
S0004317,0,2025-12-17 11:36:52,mobile,search,C013,0,0,1,0,1,0,1,0,122.0,0.0,0.0,38.0,0.0,0.0,0.0
S0003227,0,2025-12-17 11:50:41,mobile,organic,C015,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007986,U001930,2025-12-17 11:53:44,mobile,referral,C006,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000401,U000772,2025-12-17 11:58:42,mobile,organic,C014,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000219,U000500,2025-12-17 12:01:29,web,organic,C008,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006353,U000730,2025-12-17 12:01:48,mobile,paid_social,C007,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004047,U000560,2025-12-17 12:26:49,web,organic,C007,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007558,U000622,2025-12-17 12:37:05,mobile,search,C007,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008448,0,2025-12-17 12:47:29,mobile,email,C035,0,0,0,0,1,0,1,0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
S0005832,0,2025-12-17 12:50:49,mobile,paid_social,C026,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000941,0,2025-12-17 12:55:52,mobile,organic,C001,0,0,0,0,1,0,1,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
S0003677,U000575,2025-12-17 13:01:27,web,search,C009,A,0,0,0,1,0,1,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
S0003234,U000474,2025-12-17 13:29:25,web,organic,C008,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007469,U002004,2025-12-17 13:40:20,mobile,referral,C013,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008738,0,2025-12-17 13:45:42,web,search,C026,0,0,0,0,1,0,1,0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
S0008053,U001901,2025-12-17 13:53:28,mobile,paid_social,C020,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008760,0,2025-12-17 13:55:55,web,organic,C006,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002146,U001970,2025-12-17 14:06:01,mobile,paid_social,C006,0,0,1,1,1,1,1,0,271.0,306.0,0.0,258.0,0.0,0.0,0.0
S0004546,U001361,2025-12-17 14:14:49,mobile,organic,C028,0,0,0,0,1,0,1,0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
S0000324,U001730,2025-12-17 14:22:35,mobile,organic,C039,0,0,0,0,1,0,1,0,0.0,0.0,0.0,117.0,0.0,0.0,0.0
S0000793,U001899,2025-12-17 14:30:48,web,organic,C012,B,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006516,U000425,2025-12-17 14:45:32,mobile,organic,C032,0,0,0,0,1,0,1,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
S0002150,0,2025-12-17 14:45:43,web,referral,C036,0,0,1,1,1,1,1,1,207.0,241.0,418.0,318.0,2274.77,2473.17,198.4
S0001149,0,2025-12-17 14:49:32,web,organic,C022,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000694,U001696,2025-12-17 14:59:22,web,search,C027,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002241,U001603,2025-12-17 15:09:34,mobile,email,C015,0,0,0,0,1,0,1,0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
S0006238,0,2025-12-17 15:39:04,web,paid_social,C014,0,0,0,0,1,0,1,0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
S0006635,U001176,2025-12-17 15:39:13,web,paid_social,C011,A,0,0,0,1,0,1,0,0.0,0.0,0.0,81.0,0.0,0.0,0.0
S0001072,U001646,2025-12-17 15:44:17,web,organic,C015,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003112,0,2025-12-17 15:49:36,web,search,C023,0,0,0,0,1,0,1,0,0.0,0.0,0.0,94.0,0.0,0.0,0.0
S0004633,0,2025-12-17 16:08:27,mobile,organic,C023,0,0,0,0,1,0,1,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
S0007729,0,2025-12-17 16:15:09,mobile,search,C029,0,0,0,0,1,0,1,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
S0000942,U000235,2025-12-17 16:34:42,mobile,paid_social,C022,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000354,0,2025-12-17 17:00:25,web,email,C020,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004103,U001989,2025-12-17 17:01:15,mobile,search,C028,0,0,0,0,1,0,1,0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
S0000797,U001566,2025-12-17 17:08:06,web,search,C004,A,0,1,0,1,0,1,0,298.0,0.0,0.0,194.0,0.0,0.0,0.0
S0005938,U002136,2025-12-17 17:14:14,web,referral,C022,0,1,1,1,1,1,1,0,272.0,388.0,0.0,282.0,0.0,0.0,0.0
S0002892,U001289,2025-12-17 17:19:46,web,organic,C017,A,0,0,0,1,0,1,0,0.0,0.0,0.0,58.0,0.0,0.0,0.0
S0004987,U000960,2025-12-17 17:20:03,web,paid_social,C027,0,0,0,0,1,0,1,0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
S0008492,U001511,2025-12-17 17:24:27,mobile,organic,C016,0,0,0,0,1,0,1,0,0.0,0.0,0.0,47.0,0.0,0.0,0.0
S0004586,U001416,2025-12-17 17:31:16,mobile,organic,C019,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0003107,0,2025-12-17 18:00:36,mobile,organic,C009,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000952,U001862,2025-12-17 18:11:01,mobile,referral,C020,0,0,1,1,1,1,1,0,153.0,199.0,0.0,223.0,0.0,0.0,0.0
S0008788,U002038,2025-12-17 18:19:31,web,email,C032,B,0,1,1,1,1,1,0,185.0,235.0,0.0,187.0,0.0,0.0,0.0
S0003534,U001897,2025-12-17 18:33:41,mobile,search,C022,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005399,U000974,2025-12-17 19:13:06,web,organic,C020,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004101,U002152,2025-12-17 19:37:09,web,organic,C036,A,1,0,0,1,0,1,0,0.0,0.0,0.0,58.0,0.0,0.0,0.0
S0002726,U000083,2025-12-17 19:49:47,mobile,paid_social,C015,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008304,U001482,2025-12-17 20:23:41,mobile,email,C012,0,0,0,0,1,0,1,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
S0006878,0,2025-12-17 20:25:31,web,organic,C027,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001979,U001044,2025-12-17 20:52:04,mobile,organic,C028,0,0,0,0,1,0,1,0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
S0003435,U002045,2025-12-17 21:02:09,web,paid_social,C039,B,0,1,1,1,1,1,0,187.0,200.0,0.0,178.0,0.0,0.0,0.0
S0005616,U000586,2025-12-17 21:14:16,mobile,email,C006,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001914,U000008,2025-12-17 21:31:53,web,organic,C032,B,0,0,0,1,0,1,0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
S0007316,U000334,2025-12-17 21:32:46,mobile,organic,C040,0,1,0,0,1,0,1,0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
S0000093,0,2025-12-17 21:37:02,web,organic,C029,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008159,U002128,2025-12-17 21:39:57,web,organic,C018,B,0,1,1,1,1,1,1,167.0,228.0,366.0,276.0,8558.07,9446.84,888.77
S0002092,U000748,2025-12-17 22:14:34,mobile,referral,C022,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004678,0,2025-12-17 22:40:12,web,organic,C004,0,0,0,0,1,0,1,0,0.0,0.0,0.0,110.0,0.0,0.0,0.0
S0006526,U001202,2025-12-17 23:27:30,web,paid_social,C007,0,1,0,0,1,0,1,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
S0003891,0,2025-12-17 23:31:59,unknown,organic,C038,0,0,0,0,1,0,1,0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
S0000151,U001789,2025-12-17 23:46:30,mobile,email,C002,0,1,0,0,1,0,1,0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
S0002639,U001540,2025-12-18 00:15:34,web,organic,C019,B,0,0,0,1,0,1,0,0.0,0.0,0.0,116.0,0.0,0.0,0.0
S0002898,0,2025-12-18 01:36:05,web,search,C015,0,0,0,0,1,0,1,0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
S0008542,0,2025-12-18 01:36:06,mobile,paid_social,C033,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008987,U000653,2025-12-18 02:27:17,web,organic,C039,B,0,0,0,1,0,1,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
S0008165,U002136,2025-12-18 02:30:11,web,organic,C032,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002997,U001667,2025-12-18 02:37:56,web,search,C026,B,0,1,1,1,1,1,1,216.0,259.0,356.0,261.0,13265.31,14306.65,1041.34
S0006952,U002182,2025-12-18 02:53:52,web,search,C034,B,0,1,1,1,1,1,1,288.0,316.0,390.0,275.0,6859.11,7245.1,385.99
S0004432,U000530,2025-12-18 02:54:21,web,organic,C037,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007867,U000991,2025-12-18 03:34:37,web,organic,C008,A,0,1,1,1,1,1,0,229.0,277.0,0.0,270.0,0.0,0.0,0.0
S0008805,U001988,2025-12-18 03:43:21,web,referral,C034,B,1,0,0,1,0,1,0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
S0008545,U001262,2025-12-18 03:43:56,mobile,search,C015,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004693,U001532,2025-12-18 03:52:02,mobile,paid_social,C031,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008853,U002069,2025-12-18 03:55:06,web,search,C005,B,0,0,0,1,0,1,0,0.0,0.0,0.0,87.0,0.0,0.0,0.0
S0004803,U000338,2025-12-18 03:55:11,web,organic,C039,B,1,0,0,1,0,1,0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
S0004024,U001445,2025-12-18 03:59:38,mobile,email,C007,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008981,U001012,2025-12-18 04:45:46,web,email,C028,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006186,U001844,2025-12-18 04:57:28,web,search,C006,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005971,U001221,2025-12-18 05:03:57,mobile,organic,C022,0,0,0,0,1,0,1,0,0.0,0.0,0.0,114.0,0.0,0.0,0.0
S0002449,U000661,2025-12-18 05:08:08,mobile,organic,C017,0,1,1,1,1,1,1,1,221.0,275.0,368.0,276.0,16795.41,17537.7,742.29
S0005291,0,2025-12-18 05:19:19,mobile,email,C024,0,0,0,0,1,0,1,0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
S0001607,0,2025-12-18 05:40:26,mobile,search,C025,0,0,1,1,1,1,1,1,143.0,241.0,377.0,357.0,6034.33,6438.04,403.71
S0002749,U001108,2025-12-18 05:57:21,web,referral,C029,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000282,0,2025-12-18 06:11:36,mobile,organic,C004,0,0,1,0,1,0,1,0,213.0,0.0,0.0,131.0,0.0,0.0,0.0
S0004948,0,2025-12-18 06:14:52,web,email,C030,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006679,U000286,2025-12-18 06:15:24,web,search,C026,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005217,U000585,2025-12-18 06:24:27,mobile,email,C010,0,0,0,0,1,0,1,0,0.0,0.0,0.0,107.0,0.0,0.0,0.0
S0003900,U001370,2025-12-18 06:34:53,web,email,C016,B,1,1,0,1,0,1,0,228.0,0.0,0.0,114.0,0.0,0.0,0.0
S0003131,0,2025-12-18 06:36:22,web,search,C026,0,0,0,0,1,0,1,0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
S0006221,0,2025-12-18 07:00:46,unknown,paid_social,C037,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005902,U000964,2025-12-18 07:37:16,mobile,referral,C014,0,1,1,0,1,0,1,0,183.0,0.0,0.0,78.0,0.0,0.0,0.0
S0002243,U000188,2025-12-18 07:49:58,web,organic,C019,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002802,U000036,2025-12-18 08:05:04,web,paid_social,C009,A,0,1,1,1,1,1,0,231.0,320.0,0.0,345.0,0.0,0.0,0.0
S0000051,U000382,2025-12-18 08:17:21,web,email,C014,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006753,U001587,2025-12-18 08:18:48,web,organic,C022,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005213,U000797,2025-12-18 08:28:31,web,organic,C032,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004450,U000086,2025-12-18 08:36:45,web,search,C034,A,0,0,0,1,0,1,0,0.0,0.0,0.0,38.0,0.0,0.0,0.0
S0007016,U001785,2025-12-18 08:38:34,mobile,paid_social,C005,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007177,U001846,2025-12-18 09:00:11,mobile,referral,C008,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002124,0,2025-12-18 09:09:47,mobile,search,C007,0,0,0,0,1,0,1,0,0.0,0.0,0.0,83.0,0.0,0.0,0.0
S0007498,U001938,2025-12-18 10:10:36,mobile,email,C037,0,0,0,0,1,0,1,0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
S0004896,U000974,2025-12-18 10:37:23,web,email,C009,A,0,1,0,1,0,1,0,241.0,0.0,0.0,149.0,0.0,0.0,0.0
S0007098,U001356,2025-12-18 10:51:47,mobile,paid_social,C036,0,1,0,0,1,0,1,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
S0006331,U000138,2025-12-18 10:52:10,web,referral,C014,0,0,0,0,1,0,1,0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
S0001062,U001326,2025-12-18 11:17:04,web,organic,C034,0,0,1,0,1,0,1,0,105.0,0.0,0.0,92.0,0.0,0.0,0.0
S0004749,U001775,2025-12-18 11:45:21,web,organic,C013,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006249,U000760,2025-12-18 11:54:30,mobile,organic,C037,0,0,1,0,1,0,1,0,155.0,0.0,0.0,101.0,0.0,0.0,0.0
S0001551,U000352,2025-12-18 11:57:10,mobile,referral,C016,0,0,0,0,1,0,1,0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
S0004943,U002084,2025-12-18 12:10:00,web,search,C010,0,0,0,0,1,0,1,0,0.0,0.0,0.0,105.0,0.0,0.0,0.0
S0002413,U001331,2025-12-18 12:15:21,web,organic,C026,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001515,U000249,2025-12-18 12:49:06,web,email,C038,0,0,0,0,1,0,1,0,0.0,0.0,0.0,38.0,0.0,0.0,0.0
S0001016,U001646,2025-12-18 12:58:44,mobile,email,C031,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004376,U001043,2025-12-18 13:18:55,web,organic,C008,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000791,U000612,2025-12-18 13:19:26,mobile,organic,C034,0,0,0,0,1,0,1,0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
S0005373,U001966,2025-12-18 13:28:11,mobile,search,C019,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004820,U000431,2025-12-18 13:34:30,web,search,C025,A,0,0,0,1,0,1,0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
S0005514,U001135,2025-12-18 13:39:16,web,email,C015,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002789,U002191,2025-12-18 13:57:27,mobile,paid_social,C036,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004968,0,2025-12-18 13:58:43,web,referral,C011,0,0,0,0,1,0,1,0,0.0,0.0,0.0,106.0,0.0,0.0,0.0
S0007049,0,2025-12-18 14:06:26,web,paid_social,C024,0,0,1,1,1,1,1,1,234.0,284.0,478.0,409.0,2433.87,2669.41,235.54
S0006682,U000945,2025-12-18 14:17:13,mobile,organic,C016,0,1,1,0,1,0,1,0,110.0,0.0,0.0,31.0,0.0,0.0,0.0
S0007813,U000875,2025-12-18 14:40:16,mobile,search,C038,0,0,0,0,1,0,1,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
S0000190,U000013,2025-12-18 14:54:24,web,referral,C007,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0007056,U000653,2025-12-18 15:22:52,mobile,email,C008,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000702,U000986,2025-12-18 15:24:31,web,organic,C024,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005529,0,2025-12-18 15:45:17,mobile,organic,C008,0,0,0,0,1,0,1,0,0.0,0.0,0.0,56.0,0.0,0.0,0.0
S0008245,U000433,2025-12-18 15:59:45,mobile,email,C031,0,0,0,0,1,0,1,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
S0003785,U002007,2025-12-18 16:14:50,web,paid_social,C024,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006396,U000300,2025-12-18 16:23:35,web,paid_social,C022,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000716,U000931,2025-12-18 16:30:04,web,organic,C028,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001315,0,2025-12-18 17:09:08,web,search,C017,0,0,1,0,1,0,1,0,170.0,0.0,0.0,141.0,0.0,0.0,0.0
S0008292,U000015,2025-12-18 17:19:12,web,search,C021,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001502,U001190,2025-12-18 17:39:27,web,organic,C023,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004210,U000355,2025-12-18 17:39:34,web,search,C011,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002906,U001621,2025-12-18 18:51:54,web,organic,C013,B,0,0,0,1,0,1,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
S0006975,0,2025-12-18 18:52:48,mobile,organic,C015,0,0,0,0,1,0,1,0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
S0004456,U001312,2025-12-18 18:56:51,mobile,organic,C005,0,1,0,0,1,0,1,0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
S0004884,U001660,2025-12-18 19:19:43,mobile,paid_social,C005,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008884,U001149,2025-12-18 19:28:00,web,search,C026,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004022,U001342,2025-12-18 19:38:58,mobile,referral,C027,0,0,1,1,1,1,1,1,251.0,313.0,514.0,483.0,3129.72,3401.49,271.77
S0007814,U001424,2025-12-18 19:46:57,web,referral,C002,A,0,0,0,1,0,1,0,0.0,0.0,0.0,53.0,0.0,0.0,0.0
S0001688,U001722,2025-12-18 19:53:39,web,organic,C003,0,0,1,0,1,0,1,0,194.0,0.0,0.0,87.0,0.0,0.0,0.0
S0006601,U000863,2025-12-18 20:18:05,web,organic,C004,0,1,0,0,1,0,1,0,0.0,0.0,0.0,55.0,0.0,0.0,0.0
S0002716,U000645,2025-12-18 20:21:43,web,search,C004,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002081,U001035,2025-12-18 20:24:52,mobile,referral,C024,0,0,0,0,1,0,1,0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
S0001133,U001235,2025-12-18 20:26:04,web,organic,C013,A,0,0,0,1,0,1,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
S0002377,U001644,2025-12-18 20:26:41,unknown,organic,C022,A,0,1,0,1,0,1,0,252.0,0.0,0.0,150.0,0.0,0.0,0.0
S0003037,U000880,2025-12-18 20:28:00,mobile,paid_social,C009,0,0,0,0,1,0,1,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
S0001529,0,2025-12-18 20:38:16,web,organic,C025,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0005250,U001079,2025-12-18 20:58:31,web,organic,C038,A,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0006681,U000301,2025-12-18 21:52:33,mobile,referral,C004,0,0,0,0,1,0,1,0,0.0,0.0,0.0,83.0,0.0,0.0,0.0
S0005988,0,2025-12-18 21:53:05,web,search,C024,0,0,0,0,1,0,1,0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
S0005103,U001863,2025-12-18 22:02:36,mobile,search,C029,0,0,1,1,1,1,1,0,155.0,195.0,0.0,251.0,0.0,0.0,0.0
S0007123,U001670,2025-12-18 22:09:42,web,email,C034,0,0,0,0,1,0,1,0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
S0003186,U000735,2025-12-18 23:16:56,web,referral,C025,A,0,0,0,1,0,1,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
S0005475,U000888,2025-12-18 23:33:03,web,email,C016,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0000337,U000549,2025-12-18 23:33:44,web,search,C022,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0008409,0,2025-12-18 23:41:27,web,search,C024,0,0,0,0,1,0,1,0,0.0,0.0,0.0,117.0,0.0,0.0,0.0
S0002710,U000316,2025-12-18 23:42:20,web,email,C040,B,1,1,0,1,0,1,0,302.0,0.0,0.0,205.0,0.0,0.0,0.0
S0007409,U002119,2025-12-18 23:46:54,web,organic,C012,B,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002734,U002166,2025-12-18 23:46:57,mobile,organic,C019,0,1,0,0,1,0,1,0,0.0,0.0,0.0,38.0,0.0,0.0,0.0
S0008326,U000847,2025-12-18 23:54:53,mobile,search,C016,0,0,0,0,1,0,1,0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
S0003778,U001048,2025-12-19 00:25:25,mobile,organic,C020,0,0,0,0,1,0,1,0,0.0,0.0,0.0,97.0,0.0,0.0,0.0
S0001730,U001963,2025-12-19 00:46:44,mobile,referral,C025,0,0,0,0,1,0,1,0,0.0,0.0,0.0,77.0,0.0,0.0,0.0
S0005861,U001918,2025-12-19 00:55:12,mobile,search,C011,0,0,1,1,1,1,1,1,132.0,248.0,346.0,340.0,11401.8,12550.53,1148.73
S0006265,U001261,2025-12-19 00:57:07,mobile,organic,C013,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004957,U000394,2025-12-19 01:13:08,mobile,email,C027,0,0,0,0,1,0,1,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
S0008544,U000784,2025-12-19 01:14:08,mobile,paid_social,C021,0,0,1,1,1,1,1,1,143.0,164.0,351.0,317.0,8092.77,9080.32,987.55
S0006696,U000867,2025-12-19 01:20:12,mobile,organic,C022,0,0,0,0,1,0,1,0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
S0000508,U001501,2025-12-19 01:34:25,web,organic,C024,A,0,0,0,1,0,1,0,0.0,0.0,0.0,72.0,0.0,0.0,0.0
S0007137,U002074,2025-12-19 01:42:15,mobile,organic,C018,0,0,0,0,1,0,1,0,0.0,0.0,0.0,79.0,0.0,0.0,0.0
S0008080,U000398,2025-12-19 01:57:58,mobile,paid_social,C015,0,0,0,0,1,0,1,0,0.0,0.0,0.0,104.0,0.0,0.0,0.0
S0008413,U000900,2025-12-19 02:07:55,web,search,C028,B,0,0,0,1,0,1,0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
S0002017,U001749,2025-12-19 02:11:04,web,search,C004,B,0,0,0,1,0,1,0,0.0,0.0,0.0,107.0,0.0,0.0,0.0
S0005413,U001440,2025-12-19 02:15:08,web,referral,C036,B,0,0,0,1,0,1,0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
S0000412,U002178,2025-12-19 02:19:21,mobile,referral,C029,0,0,0,0,1,0,1,0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
S0000075,U000108,2025-12-19 02:48:38,web,paid_social,C035,B,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0001422,U001186,2025-12-19 02:51:20,mobile,organic,C007,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0004950,U001859,2025-12-19 03:08:36,mobile,organic,C018,0,0,0,0,1,0,1,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
S0005214,U000670,2025-12-19 03:13:25,web,organic,C040,A,0,1,1,1,1,1,1,195.0,261.0,349.0,309.0,1737.3,1796.73,162.31
S0001221,U001977,2025-12-19 03:22:32,web,organic,C010,A,0,0,0,1,0,1,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
S0007581,U000510,2025-12-19 03:30:14,web,organic,C013,A,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0002100,U000267,2025-12-19 03:31:28,mobile,organic,C024,0,0,0,0,1,0,1,0,0.0,0.0,0.0,111.0,0.0,0.0,0.0
